epoch,train_loss,train_acc,val_loss,val_acc
1,0.6206501801597312,0.6708776595744681,0.6263477553923925,0.65625
2,0.5827356440589783,0.7121010638297872,0.6422847186525663,0.703125
3,0.5487060892455121,0.7370345744680851,0.5974031090736389,0.71875
4,0.5067845275427433,0.772938829787234,0.5798738722999891,0.7265625
5,0.4786041797475612,0.784906914893617,0.6735588138302168,0.7135416666666666
6,0.4549052149374434,0.7985372340425532,0.6295245389143626,0.6614583333333334
7,0.4530799269993254,0.8025265957446809,0.5242617626984915,0.7447916666666666
8,0.4343147063825993,0.817154255319149,0.5394091308116913,0.7630208333333334
9,0.436528427962293,0.8188164893617021,0.5049914754927158,0.7760416666666666
10,0.41532384921261606,0.828125,0.6996149718761444,0.7317708333333334
11,0.40740695357956785,0.8417553191489362,0.5076185613870621,0.8020833333333334
12,0.40826290402006593,0.836436170212766,0.46418457850813866,0.7734375
13,0.3787457267654703,0.8503989361702128,0.46915698796510696,0.8020833333333334
14,0.37992560847642576,0.855718085106383,0.5745666772127151,0.7473958333333334
15,0.3766705997763796,0.854720744680851,0.4735800710817178,0.7604166666666666
16,0.379276786395844,0.8577127659574468,0.49689918011426926,0.8177083333333334
17,0.35403278374925573,0.870345744680851,0.48701348279913265,0.8177083333333334
18,0.33469097538197295,0.8736702127659575,0.5740164003024498,0.8125
19,0.33939730169925286,0.8723404255319149,0.5304363419612249,0.8020833333333334
20,0.355826699036233,0.8726728723404256,0.5687703583389521,0.7994791666666666
21,0.34081333891508425,0.8813164893617021,0.44109612330794334,0.8151041666666666
22,0.3461776676964253,0.870345744680851,0.5360997517903646,0.8229166666666666
23,0.33147277912877976,0.8819813829787234,0.4619908891618252,0.8125
24,0.31275489593439915,0.8789893617021277,0.3770552972952525,0.8671875
25,0.3175486862817977,0.8846409574468085,0.38761234531799954,0.8645833333333334
26,0.3199718856114022,0.883311170212766,0.725178470214208,0.7734375
27,0.3146469580366256,0.890625,0.39467266388237476,0.8723958333333334
28,0.2890576105168525,0.8956117021276596,0.4656674557675918,0.8385416666666666
29,0.3058199554364732,0.8889627659574468,0.4959975841144721,0.8177083333333334
30,0.29928358802770044,0.8956117021276596,0.4027906470000744,0.8255208333333334
31,0.2815265112576332,0.9012632978723404,0.4862579833716154,0.8515625
32,0.283853264327379,0.9022606382978723,0.3497810885310173,0.8671875
33,0.2653440865588949,0.9042553191489362,0.42338099144399166,0.8489583333333334
34,0.25568226978499836,0.9069148936170213,0.36799094701806706,0.875
35,0.27320849039453143,0.8962765957446809,0.4007098625103633,0.859375
36,0.2702440552096418,0.8996010638297872,0.4082236768056949,0.8333333333333334
37,0.2606834075710875,0.9065824468085106,0.3943261395518978,0.8802083333333334
38,0.26060074401345656,0.9128989361702128,0.3479327652603388,0.8828125
39,0.285324882953725,0.8956117021276596,0.4179166861188908,0.8697916666666666
40,0.23473786396232058,0.9148936170212766,0.3275727567573388,0.890625
41,0.23679969721335045,0.9162234042553191,0.30037180334329605,0.9036458333333334
42,0.23563210896037995,0.9125664893617021,0.2888411444922288,0.8932291666666666
43,0.2465154543677543,0.9178856382978723,0.37307503819465637,0.875
44,0.26455408707261086,0.9055851063829787,0.4060493012269338,0.859375
45,0.23035784176689514,0.9188829787234043,0.28569179338713485,0.90625
46,0.22324227565463553,0.9268617021276596,0.36837778985500336,0.8984375
47,0.2238859604806342,0.9245345744680851,0.3859926949565609,0.8776041666666666
48,0.2395437034837743,0.9125664893617021,0.3609345654646556,0.8828125
49,0.23402289198117054,0.9112367021276596,0.27357006818056107,0.890625
50,0.21746410595926832,0.9225398936170213,0.25636539918680984,0.875
51,0.21904216813755797,0.9222074468085106,0.27161547541618347,0.9114583333333334
52,0.2288279464428729,0.9155585106382979,0.27015620345870656,0.9036458333333334
53,0.21772599085531336,0.9271941489361702,0.2408835015570124,0.9114583333333334
54,0.22404549171791432,0.9242021276595744,0.3072380917146802,0.8932291666666666
55,0.20639588933517325,0.926529255319149,0.22754010433952013,0.921875
56,0.19708952367147234,0.9325132978723404,0.2991367767875393,0.9036458333333334
57,0.23241604920080366,0.9132313829787234,0.24665661373486122,0.90625
58,0.21083723052226483,0.9178856382978723,0.29530093384285766,0.9036458333333334
59,0.21094417365941595,0.9251994680851063,0.3544396695991357,0.8828125
60,0.1938656264163078,0.9325132978723404,0.2631022821490963,0.9244791666666666
