epoch,train_loss,train_acc,val_loss,val_acc
1,0.6243914070915668,0.6825132978723404,0.6325118069847425,0.6927083333333334
2,0.5785332975235391,0.7313829787234043,0.6120606934030851,0.7135416666666666
3,0.5434320283697006,0.7543218085106383,0.577657163143158,0.7083333333333334
4,0.4976893460496943,0.7829122340425532,0.5847022434075674,0.7395833333333334
5,0.4787782608194554,0.8028590425531915,0.5853168070316315,0.75
6,0.46843691994535164,0.7958776595744681,0.5662619471549988,0.7057291666666666
7,0.46223202157527843,0.8031914893617021,0.5458217610915502,0.7630208333333334
8,0.45487647091454647,0.8184840425531915,0.6628872081637383,0.7213541666666666
9,0.4581732410699763,0.8011968085106383,0.5726184075077375,0.7421875
10,0.42520725188103126,0.816156914893617,0.5605738634864489,0.7604166666666666
11,0.43193130100027044,0.8251329787234043,0.5406899104515711,0.7473958333333334
12,0.42438930193794533,0.8277925531914894,0.5302147890130678,0.7526041666666666
13,0.41624811719706717,0.8274601063829787,0.5366529673337936,0.7447916666666666
14,0.4103724273278358,0.8357712765957447,0.5387433705230554,0.7786458333333334
15,0.4115958220147072,0.831781914893617,0.5712757433454195,0.7447916666666666
16,0.39301743659567323,0.8407579787234043,0.4927019936343034,0.7942708333333334
17,0.38752665957237814,0.8527260638297872,0.5310473777353764,0.7838541666666666
18,0.38789532872590615,0.8530585106382979,0.4964063974718253,0.7526041666666666
19,0.3844898129080204,0.8507313829787234,0.565774142742157,0.7578125
20,0.38664991392734205,0.8500664893617021,0.5640106052160263,0.7682291666666666
21,0.37380299114800514,0.848404255319149,0.5571160477896532,0.8072916666666666
22,0.3647279477816947,0.8607047872340425,0.5315023263295492,0.8177083333333334
23,0.36108808473069615,0.8636968085106383,0.4873705394566059,0.7916666666666666
24,0.34903329579119985,0.8753324468085106,0.4571392511328061,0.8151041666666666
25,0.3292568977525894,0.8773271276595744,0.5432183941205343,0.8046875
26,0.35876744414897677,0.8633643617021277,0.5638009744385878,0.8046875
27,0.32903041294280516,0.883311170212766,0.4848978358010451,0.8307291666666666
28,0.3563172809304075,0.8620345744680851,0.43955330674846965,0.8098958333333334
29,0.3295174426537879,0.8766622340425532,0.4416062807043393,0.8046875
30,0.3206521792614714,0.8909574468085106,0.4334128101666768,0.8385416666666666
31,0.3132498838958588,0.8912898936170213,0.45568441102902096,0.8385416666666666
32,0.32516470662456876,0.8829787234042553,0.42425281802813214,0.8151041666666666
33,0.3080693482560046,0.8899601063829787,0.44798039582868415,0.7994791666666666
34,0.2962753065723054,0.8902925531914894,0.4660405044754346,0.8307291666666666
35,0.2847778932686816,0.9005984042553191,0.47723930577437085,0.8463541666666666
36,0.29741084020822606,0.8936170212765957,0.5057348944246769,0.8255208333333334
37,0.3019190416374105,0.8899601063829787,0.39020388945937157,0.8489583333333334
38,0.2841463807098409,0.8932845744680851,0.372058833638827,0.8828125
39,0.29889221291275736,0.8966090425531915,0.3558167976637681,0.8515625
40,0.2798860361601444,0.9005984042553191,0.4233736035724481,0.8723958333333334
41,0.3028966102828371,0.8873005319148937,0.3954804601768653,0.859375
42,0.2897076380855225,0.8976063829787234,0.3912817134211461,0.8541666666666666
43,0.2842372754152785,0.9055851063829787,0.3919797608007987,0.8619791666666666
44,0.26485108164079646,0.909906914893617,0.4083127211779356,0.8671875
45,0.28090981655615443,0.9012632978723404,0.45966161228716373,0.8697916666666666
46,0.2531631645211514,0.9128989361702128,0.4138983090718587,0.875
47,0.2757742725946802,0.9072473404255319,0.33873076861103374,0.8828125
48,0.2503984146454233,0.9165558510638298,0.3571222915003697,0.8776041666666666
